Date,Open,High,Low,Close*,Adj Close**,Volume
"Jun 06, 2023","1,810.58","1,896.22","1,801.41","1,884.49","1,884.49","8,704,411,776"
"Jun 05, 2023","1,890.42","1,890.64","1,780.21","1,811.83","1,811.83","9,246,593,033"
"Jun 04, 2023","1,892.40","1,912.21","1,885.65","1,890.51","1,890.51","3,747,042,696"
"Jun 03, 2023","1,907.42","1,908.82","1,885.49","1,892.41","1,892.41","3,472,274,607"
"Jun 02, 2023","1,862.42","1,910.28","1,851.96","1,907.26","1,907.26","6,097,746,022"
"Jun 01, 2023","1,873.91","1,887.71","1,846.23","1,862.20","1,862.20","5,640,027,197"
"May 31, 2023","1,901.10","1,907.04","1,852.09","1,874.13","1,874.13","5,984,512,548"
"May 30, 2023","1,893.09","1,916.57","1,883.93","1,901.03","1,901.03","5,363,439,784"
"May 29, 2023","1,909.30","1,926.42","1,879.08","1,893.08","1,893.08","5,884,674,572"
"May 28, 2023","1,831.10","1,915.72","1,825.47","1,910.91","1,910.91","6,359,610,561"
"May 27, 2023","1,828.58","1,836.18","1,817.49","1,831.12","1,831.12","3,216,737,652"
"May 26, 2023","1,805.73","1,837.87","1,798.41","1,828.69","1,828.69","5,451,414,258"
"May 25, 2023","1,799.85","1,815.99","1,763.37","1,805.95","1,805.95","6,321,689,859"
"May 24, 2023","1,854.30","1,854.30","1,780.93","1,800.10","1,800.10","7,101,647,419"
"May 23, 2023","1,817.78","1,869.34","1,816.29","1,854.38","1,854.38","6,820,047,160"
"May 22, 2023","1,804.84","1,826.70","1,793.22","1,817.53","1,817.53","4,534,841,049"
"May 21, 2023","1,820.14","1,827.92","1,799.95","1,804.53","1,804.53","3,386,768,865"
"May 20, 2023","1,812.77","1,829.01","1,808.05","1,820.48","1,820.48","2,951,655,969"
"May 19, 2023","1,800.99","1,826.19","1,797.43","1,812.59","1,812.59","4,796,110,259"
"May 18, 2023","1,822.07","1,831.45","1,774.20","1,801.73","1,801.73","5,673,124,255"
"May 17, 2023","1,824.07","1,835.55","1,786.67","1,821.86","1,821.86","6,352,161,579"
"May 16, 2023","1,816.82","1,830.35","1,797.84","1,824.12","1,824.12","5,595,959,668"
"May 15, 2023","1,800.37","1,845.70","1,787.54","1,817.55","1,817.55","6,748,889,346"
"May 14, 2023","1,796.11","1,823.49","1,793.23","1,800.50","1,800.50","4,711,210,241"
"May 13, 2023","1,808.38","1,816.06","1,788.48","1,796.11","1,796.11","4,647,630,864"
"May 12, 2023","1,795.18","1,812.42","1,742.40","1,808.02","1,808.02","9,047,198,660"
"May 11, 2023","1,842.49","1,842.49","1,774.13","1,796.49","1,796.49","8,353,828,312"
"May 10, 2023","1,848.21","1,886.80","1,795.67","1,842.40","1,842.40","9,945,549,603"
"May 09, 2023","1,849.06","1,860.67","1,832.91","1,848.60","1,848.60","6,129,516,088"
"May 08, 2023","1,872.48","1,886.16","1,818.45","1,849.04","1,849.04","9,895,102,899"
"May 07, 2023","1,899.92","1,934.00","1,873.08","1,873.08","1,873.08","6,883,942,236"
"May 06, 2023","1,995.48","2,017.56","1,870.61","1,900.22","1,900.22","9,623,243,037"
"May 05, 2023","1,877.83","1,998.41","1,876.95","1,995.06","1,995.06","9,498,261,360"
"May 04, 2023","1,905.17","1,915.87","1,868.63","1,877.70","1,877.70","6,578,438,233"
"May 03, 2023","1,870.69","1,915.50","1,845.87","1,904.65","1,904.65","8,306,390,869"
"May 02, 2023","1,831.73","1,879.76","1,824.33","1,870.79","1,870.79","7,536,785,767"
"May 01, 2023","1,868.89","1,886.21","1,809.19","1,831.95","1,831.95","8,625,783,201"
"Apr 30, 2023","1,908.74","1,938.42","1,876.92","1,876.92","1,876.92","6,539,641,957"
"Apr 29, 2023","1,892.57","1,916.97","1,887.99","1,908.92","1,908.92","4,796,651,246"
"Apr 28, 2023","1,909.27","1,923.20","1,876.29","1,892.51","1,892.51","7,691,759,733"
"Apr 27, 2023","1,866.69","1,936.95","1,863.15","1,908.79","1,908.79","14,008,145,806"
"Apr 26, 2023","1,866.15","1,962.57","1,792.46","1,866.56","1,866.56","14,356,524,696"
"Apr 25, 2023","1,842.20","1,877.48","1,805.32","1,866.75","1,866.75","8,677,255,481"
"Apr 24, 2023","1,862.09","1,888.19","1,811.79","1,842.76","1,842.76","8,438,191,338"
"Apr 23, 2023","1,874.17","1,882.23","1,838.99","1,862.06","1,862.06","6,607,451,862"
"Apr 22, 2023","1,849.29","1,886.78","1,845.85","1,874.23","1,874.23","6,970,642,726"
"Apr 21, 2023","1,943.41","1,955.65","1,827.79","1,850.00","1,850.00","12,044,274,581"
"Apr 20, 2023","1,936.42","1,979.57","1,918.13","1,943.10","1,943.10","11,324,135,406"
"Apr 19, 2023","2,103.95","2,104.86","1,928.58","1,936.40","1,936.40","13,779,745,451"
"Apr 18, 2023","2,075.86","2,121.53","2,057.65","2,104.54","2,104.54","9,134,015,143"
"Apr 17, 2023","2,120.00","2,120.11","2,063.04","2,076.24","2,076.24","9,648,882,546"
"Apr 16, 2023","2,092.28","2,137.45","2,076.83","2,120.01","2,120.01","7,898,126,856"
"Apr 15, 2023","2,101.62","2,111.08","2,076.51","2,092.47","2,092.47","8,036,468,153"
"Apr 14, 2023","2,013.93","2,126.32","2,011.50","2,101.64","2,101.64","16,298,099,411"
"Apr 13, 2023","1,917.70","2,022.15","1,901.86","2,012.63","2,012.63","12,546,950,499"
"Apr 12, 2023","1,891.95","1,929.88","1,860.04","1,920.68","1,920.68","11,010,714,187"
"Apr 11, 2023","1,911.38","1,936.73","1,886.53","1,892.19","1,892.19","8,877,222,956"
"Apr 10, 2023","1,859.74","1,917.30","1,848.16","1,911.21","1,911.21","8,380,134,275"
"Apr 09, 2023","1,849.67","1,873.06","1,828.70","1,859.39","1,859.39","6,361,497,715"
"Apr 08, 2023","1,864.68","1,879.11","1,848.88","1,849.50","1,849.50","5,016,362,733"
"Apr 07, 2023","1,872.73","1,882.30","1,845.99","1,865.64","1,865.64","8,356,130,492"
"Apr 06, 2023","1,909.14","1,909.27","1,857.09","1,872.92","1,872.92","8,263,191,830"
"Apr 05, 2023","1,870.97","1,937.50","1,865.94","1,909.11","1,909.11","10,319,231,689"
"Apr 04, 2023","1,810.14","1,886.59","1,802.96","1,871.01","1,871.01","10,398,322,335"
"Apr 03, 2023","1,794.92","1,839.16","1,765.52","1,810.30","1,810.30","9,643,826,401"
"Apr 02, 2023","1,821.19","1,824.33","1,774.87","1,795.71","1,795.71","6,199,721,188"
"Apr 01, 2023","1,821.70","1,840.17","1,811.12","1,813.86","1,813.86","5,556,443,606"
"Mar 31, 2023","1,793.62","1,844.68","1,783.14","1,822.02","1,822.02","9,149,379,763"
"Mar 30, 2023","1,793.35","1,827.28","1,766.25","1,792.74","1,792.74","9,724,496,987"
"Mar 29, 2023","1,772.90","1,825.60","1,772.90","1,793.00","1,793.00","9,136,176,952"
"Mar 28, 2023","1,715.33","1,791.11","1,702.56","1,772.79","1,772.79","8,346,890,042"
"Mar 27, 2023","1,775.48","1,781.38","1,690.52","1,715.46","1,715.46","8,585,750,760"
"Mar 26, 2023","1,743.84","1,797.88","1,741.18","1,775.68","1,775.68","6,990,313,307"
"Mar 25, 2023","1,751.47","1,762.67","1,716.65","1,743.76","1,743.76","6,614,309,912"
"Mar 24, 2023","1,815.82","1,819.94","1,730.35","1,752.04","1,752.04","10,913,669,383"
"Mar 23, 2023","1,737.14","1,853.89","1,732.52","1,816.41","1,816.41","11,012,966,854"
"Mar 22, 2023","1,804.96","1,821.46","1,717.77","1,737.72","1,737.72","12,484,103,560"
"Mar 21, 2023","1,735.62","1,836.29","1,725.01","1,806.76","1,806.76","10,758,627,746"
"Mar 20, 2023","1,785.42","1,807.73","1,728.10","1,735.32","1,735.32","10,978,325,507"
"Mar 19, 2023","1,762.96","1,843.84","1,762.96","1,785.58","1,785.58","9,170,565,472"
"Mar 18, 2023","1,793.59","1,840.36","1,751.26","1,761.66","1,761.66","10,317,822,213"
"Mar 17, 2023","1,677.30","1,799.34","1,667.13","1,792.49","1,792.49","12,467,445,117"
"Mar 16, 2023","1,656.33","1,693.14","1,639.26","1,677.22","1,677.22","9,364,980,166"
"Mar 15, 2023","1,705.19","1,721.08","1,616.63","1,656.18","1,656.18","12,715,339,905"
"Mar 14, 2023","1,680.30","1,779.92","1,665.90","1,703.51","1,703.51","16,159,781,303"
"Mar 13, 2023","1,590.83","1,699.91","1,572.07","1,680.31","1,680.31","15,711,468,959"
"Mar 12, 2023","1,482.43","1,607.15","1,461.61","1,590.29","1,590.29","11,480,965,122"
"Mar 11, 2023","1,429.10","1,484.14","1,428.72","1,482.62","1,482.62","14,917,080,154"
"Mar 10, 2023","1,438.76","1,438.76","1,378.53","1,429.16","1,429.16","12,665,194,936"
